Emotion,Gender,Path
angry,male,audio_speech_actors_01-24/Actor_23/03-01-05-01-01-01-23.wav
angry,male,audio_speech_actors_01-24/Actor_23/03-01-05-01-01-02-23.wav
angry,male,audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
angry,male,audio_speech_actors_01-24/Actor_23/03-01-05-01-02-02-23.wav
angry,male,audio_speech_actors_01-24/Actor_23/03-01-05-02-01-01-23.wav
angry,male,audio_speech_actors_01-24/Actor_23/03-01-05-02-01-02-23.wav
angry,male,audio_speech_actors_01-24/Actor_23/03-01-05-02-02-01-23.wav
angry,male,audio_speech_actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
fearful,male,audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
fearful,male,audio_speech_actors_01-24/Actor_23/03-01-06-01-01-02-23.wav
fearful,male,audio_speech_actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
fearful,male,audio_speech_actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
fearful,male,audio_speech_actors_01-24/Actor_23/03-01-06-02-01-01-23.wav
fearful,male,audio_speech_actors_01-24/Actor_23/03-01-06-02-01-02-23.wav
fearful,male,audio_speech_actors_01-24/Actor_23/03-01-06-02-02-01-23.wav
fearful,male,audio_speech_actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
disgust,male,audio_speech_actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
disgust,male,audio_speech_actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
disgust,male,audio_speech_actors_01-24/Actor_23/03-01-07-01-02-01-23.wav
disgust,male,audio_speech_actors_01-24/Actor_23/03-01-07-01-02-02-23.wav
disgust,male,audio_speech_actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
disgust,male,audio_speech_actors_01-24/Actor_23/03-01-07-02-01-02-23.wav
disgust,male,audio_speech_actors_01-24/Actor_23/03-01-07-02-02-01-23.wav
disgust,male,audio_speech_actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
surprised,male,audio_speech_actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
surprised,male,audio_speech_actors_01-24/Actor_23/03-01-08-01-01-02-23.wav
surprised,male,audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav
surprised,male,audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
surprised,male,audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav
surprised,male,audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
surprised,male,audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
surprised,male,audio_speech_actors_01-24/Actor_23/03-01-08-02-02-02-23.wav
neutral,female,audio_speech_actors_01-24/Actor_24/03-01-01-01-01-01-24.wav
neutral,female,audio_speech_actors_01-24/Actor_24/03-01-01-01-01-02-24.wav
neutral,female,audio_speech_actors_01-24/Actor_24/03-01-01-01-02-01-24.wav
neutral,female,audio_speech_actors_01-24/Actor_24/03-01-01-01-02-02-24.wav
calm,female,audio_speech_actors_01-24/Actor_24/03-01-02-01-01-01-24.wav
calm,female,audio_speech_actors_01-24/Actor_24/03-01-02-01-01-02-24.wav
calm,female,audio_speech_actors_01-24/Actor_24/03-01-02-01-02-01-24.wav
calm,female,audio_speech_actors_01-24/Actor_24/03-01-02-01-02-02-24.wav
calm,female,audio_speech_actors_01-24/Actor_24/03-01-02-02-01-01-24.wav
calm,female,audio_speech_actors_01-24/Actor_24/03-01-02-02-01-02-24.wav
calm,female,audio_speech_actors_01-24/Actor_24/03-01-02-02-02-01-24.wav
calm,female,audio_speech_actors_01-24/Actor_24/03-01-02-02-02-02-24.wav
happy,female,audio_speech_actors_01-24/Actor_24/03-01-03-01-01-01-24.wav
happy,female,audio_speech_actors_01-24/Actor_24/03-01-03-01-01-02-24.wav
happy,female,audio_speech_actors_01-24/Actor_24/03-01-03-01-02-01-24.wav
happy,female,audio_speech_actors_01-24/Actor_24/03-01-03-01-02-02-24.wav
happy,female,audio_speech_actors_01-24/Actor_24/03-01-03-02-01-01-24.wav
happy,female,audio_speech_actors_01-24/Actor_24/03-01-03-02-01-02-24.wav
happy,female,audio_speech_actors_01-24/Actor_24/03-01-03-02-02-01-24.wav
happy,female,audio_speech_actors_01-24/Actor_24/03-01-03-02-02-02-24.wav
sad,female,audio_speech_actors_01-24/Actor_24/03-01-04-01-01-01-24.wav
sad,female,audio_speech_actors_01-24/Actor_24/03-01-04-01-01-02-24.wav
sad,female,audio_speech_actors_01-24/Actor_24/03-01-04-01-02-01-24.wav
sad,female,audio_speech_actors_01-24/Actor_24/03-01-04-01-02-02-24.wav
sad,female,audio_speech_actors_01-24/Actor_24/03-01-04-02-01-01-24.wav
sad,female,audio_speech_actors_01-24/Actor_24/03-01-04-02-01-02-24.wav
sad,female,audio_speech_actors_01-24/Actor_24/03-01-04-02-02-01-24.wav
sad,female,audio_speech_actors_01-24/Actor_24/03-01-04-02-02-02-24.wav
angry,female,audio_speech_actors_01-24/Actor_24/03-01-05-01-01-01-24.wav
angry,female,audio_speech_actors_01-24/Actor_24/03-01-05-01-01-02-24.wav
angry,female,audio_speech_actors_01-24/Actor_24/03-01-05-01-02-01-24.wav
angry,female,audio_speech_actors_01-24/Actor_24/03-01-05-01-02-02-24.wav
angry,female,audio_speech_actors_01-24/Actor_24/03-01-05-02-01-01-24.wav
angry,female,audio_speech_actors_01-24/Actor_24/03-01-05-02-01-02-24.wav
angry,female,audio_speech_actors_01-24/Actor_24/03-01-05-02-02-01-24.wav
angry,female,audio_speech_actors_01-24/Actor_24/03-01-05-02-02-02-24.wav
fearful,female,audio_speech_actors_01-24/Actor_24/03-01-06-01-01-01-24.wav
fearful,female,audio_speech_actors_01-24/Actor_24/03-01-06-01-01-02-24.wav
fearful,female,audio_speech_actors_01-24/Actor_24/03-01-06-01-02-01-24.wav
fearful,female,audio_speech_actors_01-24/Actor_24/03-01-06-01-02-02-24.wav
fearful,female,audio_speech_actors_01-24/Actor_24/03-01-06-02-01-01-24.wav
fearful,female,audio_speech_actors_01-24/Actor_24/03-01-06-02-01-02-24.wav
fearful,female,audio_speech_actors_01-24/Actor_24/03-01-06-02-02-01-24.wav
fearful,female,audio_speech_actors_01-24/Actor_24/03-01-06-02-02-02-24.wav
disgust,female,audio_speech_actors_01-24/Actor_24/03-01-07-01-01-01-24.wav
disgust,female,audio_speech_actors_01-24/Actor_24/03-01-07-01-01-02-24.wav
disgust,female,audio_speech_actors_01-24/Actor_24/03-01-07-01-02-01-24.wav
disgust,female,audio_speech_actors_01-24/Actor_24/03-01-07-01-02-02-24.wav
disgust,female,audio_speech_actors_01-24/Actor_24/03-01-07-02-01-01-24.wav
disgust,female,audio_speech_actors_01-24/Actor_24/03-01-07-02-01-02-24.wav
disgust,female,audio_speech_actors_01-24/Actor_24/03-01-07-02-02-01-24.wav
disgust,female,audio_speech_actors_01-24/Actor_24/03-01-07-02-02-02-24.wav
surprised,female,audio_speech_actors_01-24/Actor_24/03-01-08-01-01-01-24.wav
surprised,female,audio_speech_actors_01-24/Actor_24/03-01-08-01-01-02-24.wav
surprised,female,audio_speech_actors_01-24/Actor_24/03-01-08-01-02-01-24.wav
surprised,female,audio_speech_actors_01-24/Actor_24/03-01-08-01-02-02-24.wav
surprised,female,audio_speech_actors_01-24/Actor_24/03-01-08-02-01-01-24.wav
surprised,female,audio_speech_actors_01-24/Actor_24/03-01-08-02-01-02-24.wav
surprised,female,audio_speech_actors_01-24/Actor_24/03-01-08-02-02-01-24.wav
surprised,female,audio_speech_actors_01-24/Actor_24/03-01-08-02-02-02-24.wav
